datetime,location_name,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow,negative,positive,totalTestResults,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_tests,total_pop,daily_death
2020/8/18,Pennsylvania,1503556,24126034,1489528,23840935,1353987,125579,1479566,552.3457231,147.1179843,64.35405049,33.04636622,18.65613457,-18.58031377,141.6440915,12994862.21,31
2020/8/19,Pennsylvania,1438261,24718094,1427519,24464972,1368318,126149,1494467,539.5580691,143.7618674,63.43983245,32.14894916,18.16771702,-18.19290209,140.2168121,12994862.21,24
2020/8/20,Pennsylvania,1450953,25245191,1436859,24925498,1386071,126940,1513011,530.8681077,141.5589252,63.12516025,31.26617528,17.67921013,-17.82252288,138.9150465,12994862.21,15
2020/8/21,Pennsylvania,1442034,26547281,1427280,26203790,1399509,127633,1527142,524.6084576,139.1916445,61.65912844,30.42594223,17.20669733,-17.49086993,137.8299221,12994862.21,20
2020/8/22,Pennsylvania,1361280,26025662,1346126,25661328,1412124,128429,1540553,523.4769244,139.1931799,61.89999324,29.65234047,16.76439279,-17.22049402,137.0553983,12994862.21,18
2020/8/23,Pennsylvania,1223147,23454844,1214889,23255209,1423972,129048,1553020,521.4620442,138.6932273,62.47815405,28.96554126,16.36447719,-17.02949287,136.6600437,12994862.21,2
2020/8/24,Pennsylvania,1273690,24657057,1268625,24491722,1433364,129474,1562838,520.098149,138.5311045,62.94942006,28.3812094,16.01672511,-16.92383587,136.6573509,12994862.21,1
2020/8/25,Pennsylvania,1289330,24976817,1286961,24858817,1445170,130035,1575205,521.8231716,139.7996934,63.32276788,27.90982616,15.7281331,-16.89626866,136.9840088,12994862.21,26
2020/8/26,Pennsylvania,1301832,25248038,1298538,25109424,1457642,130536,1588178,524.5390189,140.4282713,63.72105886,27.55647054,15.50280647,-16.93326218,137.4927057,12994862.21,19
2020/8/27,Pennsylvania,1305686,25207865,1301401,25049877,1471765,131156,1602921,523.6622078,141.1534277,64.52916565,27.32249058,15.34270238,-17.02099527,137.9625119,12994862.21,11
2020/8/28,Pennsylvania,1310568,25283602,1304970,25121648,1488835,131991,1620826,521.2209807,140.5289717,65.48953136,27.20696653,15.24826659,-17.14892189,138.1296036,12994862.21,20
2020/8/29,Pennsylvania,1279174,25283113,1277665,25199743,1504108,132834,1636942,518.6496657,139.2772503,65.5923909,27.20596899,15.21806334,-17.31134592,137.7385852,12994862.21,16
2020/8/30,Pennsylvania,1191564,23855656,1190230,23770833,1515899,133504,1649403,520.0024463,138.9100684,65.95860763,27.31320703,15.24922324,-17.50607549,136.6070335,12994862.21,2
2020/8/31,Pennsylvania,1360083,23947801,1360551,23889562,1524195,134025,1658220,518.0047847,137.8974326,66.68613075,27.52159636,15.33830994,-17.72923945,134.6833563,12994862.21,0
2020/9/1,Pennsylvania,1363248,24407366,1362784,24341426,1539969,134795,1674764,513.5872563,135.580725,65.98322339,27.8220352,15.48067726,-17.97275363,132.0745615,12994862.21,18
2020/9/2,Pennsylvania,1342586,24417915,1340441,24337077,1552085,135611,1687696,512.8767218,135.2239294,65.80553504,28.20387607,15.67074748,-18.22676867,129.0309182,12994862.21,21
2020/9/3,Pennsylvania,1416914,24619239,1409889,24451284,1565443,136771,1702214,511.521943,134.4671495,65.31657908,28.65550592,15.90241829,-18.47962393,125.8942454,12994862.21,20
2020/9/4,Pennsylvania,1513509,26551843,1495659,26184654,1576879,137662,1714541,510.2929219,134.0027115,64.58326428,29.16427077,16.16892408,-18.71627987,123.0278017,12994862.21,10
2020/9/5,Pennsylvania,1425292,25695641,1403683,25245583,1589081,138625,1727706,508.5193343,133.5424338,63.92278339,29.71669939,16.46298169,-18.91794044,120.7467033,12994862.21,18
2020/9/6,Pennsylvania,1318100,23855828,1295229,23407360,1599299,139316,1738615,500.7506808,131.7331843,62.66475035,30.29844995,16.77681397,-19.06389422,119.261926,12994862.21,0
2020/9/7,Pennsylvania,1255553,22506665,1242015,22232534,1608378,139863,1748241,495.2044013,130.3188998,61.56278023,30.89470742,17.10233177,-19.13189714,118.6478924,12994862.21,20
2020/9/8,Pennsylvania,1352780,24015890,1346346,23853723,1614717,140359,1755076,494.7155888,130.4908418,61.43998214,31.49087541,17.43148088,-19.10291011,118.8393366,12994862.21,11
2020/9/9,Pennsylvania,1416694,24289936,1411351,24134458,1625640,141290,1766930,490.055986,130.2321002,61.20113777,32.0732617,17.75656254,-18.96994066,119.6579906,12994862.21,14
2020/9/10,Pennsylvania,1411144,24010295,1404973,23846956,1639349,141877,1781226,486.4974184,129.2705338,60.14951614,32.62943333,18.07043524,-18.73927982,120.8606982,12994862.21,15
2020/9/11,Pennsylvania,1498223,25550178,1488508,25342951,1652028,142885,1794913,483.4419004,128.9482045,59.68840365,33.14867367,18.36678968,-18.42899017,122.1949222,12994862.21,17
2020/9/12,Pennsylvania,1469018,25727018,1456643,25473836,1664000,143805,1807805,479.5156315,127.9549149,59.10484007,33.62284015,18.64061306,-18.06606001,123.4464935,12994862.21,0
2020/9/13,Pennsylvania,1277396,22676178,1268401,22487721,1664000,143881,1807881,479.2725102,128.0635903,59.08487713,34.04635922,18.88821665,-17.67914491,124.4707608,12994862.21,0
2020/9/14,Pennsylvania,1348361,23805930,1341648,23640103,1684609,145063,1829672,475.3681703,127.5872511,58.18326223,34.41576922,19.10705748,-17.29115648,125.2047498,12994862.21,32
2020/9/15,Pennsylvania,1284481,24041542,1279605,23883475,1695284,146214,1841498,479.6418564,128.7891042,59.55103679,34.72968916,19.29579565,-16.91803092,125.6628184,12994862.21,6
2020/9/16,Pennsylvania,1371957,24537617,1365002,24343109,1708131,146990,1855121,479.8242727,128.1526606,59.19515733,34.98897674,19.45436889,-16.57181105,125.919593,12994862.21,28
2020/9/17,Pennsylvania,1392755,24670717,1383108,24433851,1721275,147923,1869198,470.0353037,125.1127177,58.05546668,35.19636674,19.58378264,-16.26203831,126.085582,12994862.21,10
2020/9/18,Pennsylvania,1452718,26414370,1440726,26119891,1732805,148683,1881488,462.0327882,122.6638129,56.88330185,35.35626028,19.68600747,-15.99576161,126.2808354,12994862.21,21
2020/9/19,Pennsylvania,1379714,25774995,1371320,25580700,1746280,149845,1896125,454.3131342,121.0032193,56.22169418,35.47540837,19.76431649,-15.77682366,126.6111797,12994862.21,22
2020/9/20,Pennsylvania,1199125,22889487,1191404,22707111,1758332,150578,1908910,444.8257799,117.81298,54.97343924,35.56249007,19.82305491,-15.60422992,127.1494056,12994862.21,25
2020/9/21,Pennsylvania,1147251,24521472,1139712,24293776,1767181,150812,1917993,439.4749122,115.8398527,53.99551885,35.62760066,19.86737966,-15.46892942,127.9232321,12994862.21,23
2020/9/22,Pennsylvania,1218730,25036078,1214616,24873469,1777916,151646,1929562,428.2176578,112.734852,52.31880278,35.68170887,19.9030595,-15.3558178,128.9113876,12994862.21,19
2020/9/23,Pennsylvania,1304421,25889195,1298673,25695869,1790412,152544,1942956,424.6451767,112.3507089,51.89010785,35.73616872,19.9362081,-15.25054818,130.048577,12994862.21,39
2020/9/24,Pennsylvania,1315908,25684292,1308394,25460460,1803470,153397,1956867,433.344666,114.1693779,52.85320897,35.80193004,19.97286664,-15.14420986,131.2381727,12994862.21,17
2020/9/25,Pennsylvania,1417985,27581579,1407429,27297364,1816397,154203,1970600,441.9679214,115.9259662,54.54226677,35.8893071,20.01884844,-15.03631545,132.3705755,12994862.21,2
2020/9/26,Pennsylvania,1355542,26990000,1349101,26800586,1830292,155232,1985524,452.4688106,118.0234762,55.0116755,36.00775772,20.07959317,-14.93585831,133.3447687,12994862.21,22
2020/9/27,Pennsylvania,1235382,24046916,1229836,23897535,1845070,156150,2001220,468.5357914,121.8245176,56.70631321,36.16594284,20.16012865,-14.85762238,134.0907777,12994862.21,3
2020/9/28,Pennsylvania,1281925,24942630,1277968,24806685,1855491,156826,2012317,487.4099993,126.6430888,59.23275857,36.37147882,20.26493393,-14.81500267,134.5896639,12994862.21,1
2020/9/29,Pennsylvania,1305918,24116871,1301124,23971134,1866761,157814,2024575,505.2373694,131.3897849,61.30972752,36.63114402,20.39801869,-14.81799361,134.8873103,12994862.21,16
2020/9/30,Pennsylvania,1340554,25043542,1336494,24902586,1879127,158967,2038094,523.7720026,136.0565141,63.42490693,36.95127775,20.56311737,-14.8758761,135.0981487,12994862.21,19
2020/10/1,Pennsylvania,1328674,25894920,1323449,25718400,1889639,160123,2049762,543.8741698,141.6488769,65.72520306,37.33769487,20.76362789,-14.99768817,135.3959956,12994862.21,18
2020/10/2,Pennsylvania,1464024,26412093,1451802,26142789,1904971,161284,2066255,560.3214736,146.7021376,67.65411583,37.79470558,21.00216419,-15.18942932,135.9895685,12994862.21,19
2020/10/3,Pennsylvania,1465185,26261852,1460192,26137903,1904971,161284,2066255,578.201064,151.5833999,69.46992819,38.32392263,21.28002433,-15.45137348,137.0833271,12994862.21,20
2020/10/4,Pennsylvania,1294864,23429183,1288016,23283454,1931635,163535,2095170,594.6515166,156.3062576,71.65260101,38.9244981,21.59729552,-15.77544298,138.829194,12994862.21,17
2020/10/5,Pennsylvania,1364680,23573027,1354294,23360452,1940952,164207,2105159,612.4952654,161.3836361,71.86613283,39.59283686,21.95263579,-16.14097089,141.2807258,12994862.21,11
2020/10/6,Pennsylvania,1391794,24066000,1382928,23871419,1951992,165243,2117235,636.4356597,168.0447394,72.96066978,40.32309724,22.34341104,-16.51680736,144.3618566,12994862.21,17
2020/10/7,Pennsylvania,1414625,24399296,1405304,24198530,1967542,166552,2134094,659.117394,174.0621597,75.264457,41.10774812,22.76597911,-16.86896488,147.8592663,12994862.21,28
2020/10/8,Pennsylvania,1445973,24887235,1434424,24640675,1985103,167928,2153031,674.2147444,177.6637717,76.5900424,41.93790914,23.21582692,-17.16687772,151.4420518,12994862.21,27
2020/10/9,Pennsylvania,1504471,26177533,1494633,25960186,1999765,169308,2169073,693.8220439,182.453611,78.19387372,42.80331252,23.68759459,-17.38903868,154.7107387,12994862.21,9
2020/10/10,Pennsylvania,1480011,26311890,1479802,26281958,2019440,171050,2190490,714.100871,187.6348133,80.16837523,43.69268432,24.17530299,-17.52571706,157.2735939,12994862.21,36
2020/10/11,Pennsylvania,1325576,22889793,1326296,22899499,2033645,172216,2205861,727.8307451,191.293002,81.11537907,44.59386089,24.67243764,-17.57734993,158.8386417,12994862.21,6
2020/10/12,Pennsylvania,1340905,23225012,1338228,23146831,2044706,173304,2218010,743.9788187,195.7962885,82.60672042,45.49398179,25.17203692,-17.54904718,159.2931705,12994862.21,18
2020/10/13,Pennsylvania,1366465,23683731,1357900,23497873,2060093,174646,2234739,757.4638775,199.9812678,84.43134164,46.37975705,25.66685095,-17.45010148,158.7378174,12994862.21,16
2020/10/14,Pennsylvania,1387294,24926027,1377814,24700289,2074729,175922,2250651,773.7479848,204.3003658,86.34851125,47.23790642,26.14955954,-17.29745044,157.458499,12994862.21,27
2020/10/15,Pennsylvania,1400178,25172055,1391013,24946321,2089197,177520,2266717,793.6719,210.1779449,88.80043982,48.05571365,26.61305133,-17.11504114,155.8506134,12994862.21,21
2020/10/16,Pennsylvania,1445323,25977892,1436187,25760432,2103044,179086,2282130,814.9480114,216.1950984,91.79527087,48.82250335,27.05114647,-16.93151874,154.327328,12994862.21,25
2020/10/17,Pennsylvania,1455866,26863243,1454186,26792095,2119850,180943,2300793,835.5180816,222.1451914,94.91213433,49.53136172,27.45944946,-16.77826993,153.2404092,12994862.21,9
2020/10/18,Pennsylvania,1290438,23287234,1287640,23218984,2132651,182212,2314863,866.713793,230.8964257,98.20890108,50.17967816,27.83565259,-16.68480301,152.8261511,12994862.21,26
2020/10/19,Pennsylvania,1323781,23753214,1314893,23548303,2143966,183315,2327281,900.4417163,239.808236,102.2005293,50.7691853,28.17967919,-16.67094075,153.1799969,12994862.21,8
2020/10/20,Pennsylvania,1334447,24257085,1325620,24045827,2155639,184872,2340511,933.6237517,248.6236708,104.7163814,51.30416547,28.492978,-16.74566165,154.259905,12994862.21,33
2020/10/21,Pennsylvania,1358976,24454788,1350318,24248763,2167536,186297,2353833,967.5947258,257.6002941,108.6060815,51.79081697,28.77826824,-16.91227188,155.9167748,12994862.21,29
2020/10/22,Pennsylvania,1398053,24981143,1388008,24748978,2185079,188360,2373439,1005.981459,268.7627516,112.7937547,52.23720093,29.03951783,-17.17010008,157.9431245,12994862.21,30
2020/10/23,Pennsylvania,1487051,27251004,1479866,27053131,2200868,190579,2391447,1045.295127,278.9160546,118.7552176,52.65266676,29.28152005,-17.51406647,160.1256607,12994862.21,33
2020/10/24,Pennsylvania,1409448,26358390,1409629,26333875,2215057,192622,2407679,1082.06303,288.9733833,123.5159076,53.04713131,29.50949841,-17.93480519,162.2866352,12994862.21,29
2020/10/25,Pennsylvania,1249144,23053216,1247896,23005473,2229977,194288,2424265,1114.230798,299.135984,127.6774014,53.43087259,29.72900441,-18.41726072,164.3061355,12994862.21,12
2020/10/26,Pennsylvania,1281074,23755391,1274226,23578095,2241430,195695,2437125,1140.593564,306.7836414,129.8058121,53.81446759,29.94583969,-18.93780134,166.1249049,12994862.21,7
2020/10/27,Pennsylvania,1296595,24585035,1288491,24378416,2254523,198446,2452969,1166.635883,313.420923,131.8007566,54.21515138,30.16901053,-19.46650192,167.732192,12994862.21,23
2020/10/28,Pennsylvania,1287560,24759547,1279539,24555967,2269246,200674,2469920,1191.048685,320.4890431,134.436061,54.65163183,30.40825192,-19.97386507,169.1445246,12994862.21,22
2020/10/29,Pennsylvania,1291060,23577026,1281955,23360815,2282828,202876,2485704,1214.366136,327.8828187,137.0120396,55.13048976,30.66757403,-20.43547394,170.3834041,12994862.21,44
2020/10/30,Pennsylvania,1406628,25934352,1399219,25744233,2297983,205517,2503500,1244.286009,336.1173152,140.7597882,55.65446522,30.94972614,-20.83551792,171.4608357,12994862.21,22
